TUCASEID	WEIGHT
20190605191643	4143.0
20190705191353	3847.0
20190706190617	7684.0
20190706191061	5678.0
20190706191806	6569.0
20190706192175	5070.0
20190706192201	5070.0
20190706192315	5070.0
20190706192463	7684.0
20190707190033	2331.0
20190707191909	3431.0
20190807191019	4715.0
20190807192143	7622.0
20190908191184	6569.0
20190908191503	5142.0
20190908191514	3847.0
20190908191845	5678.0
20191008190678	4824.0
20191009191341	5070.0
20191009191864	6569.0
20191110190680	5070.0
20191110191051	2150.0
20191110191490	2150.0
20191110191626	4313.0
20191110192261	5678.0
20191110192298	4376.0
20191111191650	3363.0
20191210192167	2150.0
20191211190857	5142.0
20191211190938	4376.0
20191211191609	4376.0
20191211191724	5678.0
20191211191835	5678.0
20191212191731	5142.0
20160112150081	6805.0
20160112151898	7333.0
20160112152059	7333.0
20160112152352	7333.0
20160201161073	7333.0
20160201161272	7333.0
20160201161441	6383.0
20160201161735	7333.0
20160201162125	6805.0
20160202160014	7333.0
20160302160884	3651.0
20160302162041	6802.0
20160402161179	9583.0
20160403160822	3938.0
20160403161817	3651.0
20160404160073	11892.0
20160404160664	7357.0
20160404160884	55551.0
20160404160897	7357.0
20160404161030	7357.0
20160404161822	9583.0
20160504161806	9583.0
20160504162162	7333.0
20160504162167	3651.0
20160605160952	7333.0
20160605161339	6802.0
20160605161808	7333.0
20160605162543	3614.0
20160705160660	7333.0
20160706160922	6802.0
20160706161103	11892.0
20160706161285	3622.0
20160706162260	5834.0
20160706162325	7333.0
20160806162446	3651.0
20160807160614	9583.0
20160807160782	6802.0
20160807162014	19387.0
20160807162227	4197.0
20160808161004	12956.0
20160808162199	7357.0
20160908161201	3622.0
20161109161090	6802.0
20161109162029	5834.0
20161109162105	7357.0
20161110160157	173.0
20161110161231	6802.0
20161110162074	6802.0
20161110162381	37005.0
20161210161035	7357.0
20161210162403	3622.0
20161211160134	6383.0
20170101171563	4197.0
20170111162447	3622.0
20170112161306	5834.0
20170112161429	7357.0
20170112161898	6802.0
20170201170863	7357.0
20170201172244	7333.0
20170302171909	1230.0
20170302171918	3651.0
20170303171319	7357.0
20170403171052	7357.0
20170403172330	9583.0
20170403172531	12956.0
20170404172409	1559.0
20170404172489	9583.0
20170502171467	7357.0
20170503170805	7357.0
20170504170015	5834.0
20170504171099	6805.0
20170504172295	815.0
20170505171660	2252.0
20170604171686	7333.0
20170605170624	5834.0
20170605170635	3651.0
20170706170667	7357.0
20170807170602	7328.0
20170807171332	7357.0
20170807172203	3651.0
20170807172296	3622.0
20170808170521	6802.0
20170908170936	3622.0
20170908171036	5834.0
20171007170572	3622.0
20171009170923	3651.0
20171009171867	1609.0
20171009172469	3838.0
20171010171065	5834.0
20171110172191	7333.0
20171110172239	9583.0
20171111171034	4149.0
20171210172474	7337.0
20171211170557	3622.0
20171211171217	1559.0
20171211171263	5834.0
20171211171632	6805.0
20171211172342	7357.0
20171212170641	2252.0
20180111172434	3651.0
20180112170002	6805.0
20180112170713	7357.0
20180112171082	3622.0
20180112171372	9583.0
20180112171393	7333.0
20180112171622	6802.0
20180112172383	3651.0
20180201180107	3614.0
20180201181101	7333.0
20180201181947	7333.0
20180201182224	9583.0
20180212171312	6802.0
20180212172391	3622.0
20180301180925	105.0
20180302180036	1950.0
20180302180950	5159.0
20180302181400	9583.0
20180402182210	7333.0
20180402182323	8659.0
20180403180981	3622.0
20180403182233	3622.0
20180403182280	105.0
20180403182345	3622.0
20180503182055	83.0
20180504181343	4149.0
20180504182406	3651.0
20180504182466	3622.0
20180504182495	5834.0
20180505181921	7357.0
20180605180071	6805.0
20180605181007	3622.0
20180605181689	3651.0
20180605181707	6805.0
20180706180036	5834.0
20180706181451	9583.0
20180707180969	105.0
20180806180624	6802.0
20180807180770	17898.0
20180807181361	6802.0
20180807182471	55551.0
20180906182252	7333.0
20180908180932	6805.0
20180908181622	7357.0
20180908181824	6802.0
20180908182420	5834.0
20181009181808	3651.0
20181110181363	6802.0
20181110181512	6805.0
20181110182338	3651.0
20181110182528	5834.0
20181111180893	6805.0
20181111181792	3622.0
20181210180715	5159.0
20181211181854	5834.0
20181211182124	2876.0
20181212181688	3651.0
20190111182394	9583.0
20190112180751	7357.0
20190112180925	6805.0
20190112182210	6802.0
20190201190929	3622.0
20190201192040	7357.0
20190202190856	7333.0
20190301190137	8659.0
20190302190574	3938.0
20190403190654	3622.0
20190403190801	3622.0
20190503191845	18113.0
20190503192318	6802.0
20190503192455	9583.0
20190504190701	6805.0
20190504191179	9583.0
20190504191786	105.0
20190605190621	105.0
20190605191336	7357.0
20190605192412	6805.0
20190705190980	3614.0
20190707191296	3622.0
20190807192404	7357.0
20190907190676	9583.0
20190909190017	754.0
20191009190097	608.0
20191009192127	3255.0
20191009192478	6802.0
20191109192049	5159.0
20191109192206	4197.0
20191110190637	16285.0
20191110190907	105.0
20191110191820	7333.0
20191211191295	1559.0
20191211191814	3651.0
20191211192252	6805.0
20160112150100	1173.0
20160302160933	2204.0
20160302161066	1173.0
20160404162194	3719.0
20160504160121	1878.0
20160504160914	6745.0
20160706160747	12624.0
20160808161394	13464.0
20160907161945	22095.0
20161008160815	4637.0
20161009162175	1291.0
20161009162198	1878.0
20161111160999	1173.0
20170112160790	5953.0
20170302170944	6745.0
20170302172045	13464.0
20170402171922	13807.0
20170504172512	3719.0
20170806171994	5956.0
20170807170864	10719.0
20171009170903	5956.0
20171110171860	3719.0
20171110172481	5344.0
20171211170056	4637.0
20171211171801	5344.0
20180301180600	22095.0
20180403181790	5956.0
20180504182414	1173.0
20180706181441	14378.0
20180807182323	6745.0
20180807182463	1173.0
20180908181442	1878.0
20180909181239	1878.0
20181109181961	6745.0
20181211181530	5953.0
20181211181997	1878.0
20190112181125	3719.0
20190201192327	3719.0
20190302190630	5956.0
20190503191739	5953.0
20190504191933	5956.0
20190505190010	3719.0
20190505190915	3719.0
20190606190917	1878.0
20190706190983	4637.0
20190706191022	1878.0
20190707191842	3719.0
20190707192540	1878.0
20190909192087	6745.0
20191009191497	13037.0
20191009192376	3719.0
20160112150159	2249.0
20160201162114	1482.0
20160202161715	2029.0
20160303160902	2129.0
20160303161954	4400.0
20160504161445	2029.0
20160604162413	4306.0
20160705161118	4306.0
20160706161586	2249.0
20160806162309	3127.0
20160807161926	4616.0
20160907162190	8279.0
20160908162398	2352.0
20160909161008	11099.0
20161110161544	4400.0
20170112161521	1478.0
20170212162087	6782.0
20170404171253	11.0
20170504171973	2352.0
20170807170887	3127.0
20171009170628	4306.0
20171009170902	6782.0
20180101181517	2129.0
20180112170571	2249.0
20180201181207	2728.0
20180302180790	3138.0
20180403182532	4306.0
20180605182397	2249.0
20180706181515	4616.0
20181009181857	4748.0
20181110180707	3127.0
20181110181590	4400.0
20190101190912	3138.0
20190202191020	2029.0
20190202191897	228.0
20190302191073	11.0
20190302191811	11099.0
20190402191377	4400.0
20190403192214	2129.0
20190505191476	2129.0
20190706190527	2249.0
20190806190635	3127.0
20191110190154	11.0
20191211190601	1478.0
20191211191801	1084.0
20160112150515	6676.0
20160112152453	4635.0
20160302161207	4365.0
20160604161103	4635.0
20160807160585	4635.0
20161009161021	4635.0
20161110162046	2135.0
20161111162378	2553.0
20161210161784	3697.0
20170112161649	2553.0
20170505172513	2553.0
20170807171953	2404.0
20180201181461	10135.0
20180302181628	14841.0
20180302182372	8730.0
20180604182170	2404.0
20180807182019	3000.0
20180908180502	10135.0
20180908180633	6756.0
20190201190652	4365.0
20190201192154	2553.0
20190605190613	6756.0
20190605191858	2404.0
20190707190766	6756.0
20190807191711	4517.0
20160112150546	8654.0
20160112151051	6003.0
20160112151253	4355.0
20160112151731	5718.0
20160112151738	10953.0
20160201161483	6003.0
20160201161529	5338.0
20160201161649	15051.0
20160201162160	4946.0
20160201162487	6003.0
20160301161370	5338.0
20160403160098	4355.0
20160403161028	4355.0
20160403161256	4355.0
20160504161143	6003.0
20160504161342	5338.0
20160504161585	5338.0
20160605160628	6325.0
20160605161065	2414.0
20160606160022	4355.0
20160705161805	4436.0
20160706160604	9356.0
20160706161172	14087.0
20160706161558	6636.0
20160806161507	6003.0
20160808160626	5338.0
20160908161495	15689.0
20161008160787	6025.0
20161008162289	4355.0
20161009160791	4355.0
20161009160957	4355.0
20161009161290	5015.0
20161009161817	4946.0
20161010160557	4355.0
20161110161941	5054.0
20161210161260	6003.0
20161211161485	4114.0
20170101170877	3228.0
20170101171196	5015.0
20170111160707	28861.0
20170111161052	5718.0
20170111161533	4355.0
20170112160683	6025.0
20170112161533	5338.0
20170201170686	5338.0
20170201171869	7770.0
20170202172069	4355.0
20170302171126	5015.0
20170403172002	8654.0
20170403172083	6636.0
20170503171892	8072.0
20170504170703	5718.0
20170504170813	6003.0
20170505172021	8654.0
20170505172197	5015.0
20170604170895	5615.0
20170604170972	5338.0
20170706171194	4436.0
20170706171197	1737.0
20170706171975	42947.0
20170706172005	9111.0
20170706172205	6003.0
20170806170564	6003.0
20170807171043	5718.0
20170908170572	5338.0
20170908172362	5338.0
20170909171147	6003.0
20171008172072	6003.0
20171009170795	5718.0
20171009170882	6025.0
20171009172115	5338.0
20171010171045	8654.0
20171010171136	4946.0
20171109171290	5338.0
20171211170742	4355.0
20171211171015	8654.0
20171211171645	5338.0
20171211172323	8072.0
20180101182464	7708.0
20180112172434	5015.0
20180201180696	2414.0
20180302180594	4355.0
20180402181958	5892.0
20180403180594	8654.0
20180403180705	6003.0
20180403180851	5015.0
20180403182147	6003.0
20180503182473	9511.0
20180504180995	4946.0
20180504182313	5718.0
20180605180708	6003.0
20180605181090	7770.0
20180605181926	5718.0
20180605182216	3228.0
20180706181197	5892.0
20180807180719	2414.0
20180807181317	4355.0
20180807181596	5015.0
20180807182030	9511.0
20180907182486	5054.0
20180908181734	8654.0
20181009181484	8654.0
20181009182031	6025.0
20181110181490	3762.0
20181110182126	18008.0
20181110182316	4355.0
20181110182359	4355.0
20181209182049	4946.0
20181211180934	5338.0
20190111181264	6003.0
20190111182091	6003.0
20190112180584	4355.0
20190112180774	4355.0
20190112181865	6003.0
20190201190614	6025.0
20190201191185	5338.0
20190302191131	5718.0
20190302192542	7241.0
20190303192276	4355.0
20190403191940	7770.0
20190403192070	4355.0
20190503190903	3228.0
20190504190821	4355.0
20190504191426	6003.0
20190504191516	5015.0
20190504192041	10953.0
20190605190503	5718.0
20190605190844	6025.0
20190605192270	8654.0
20190705190753	4355.0
20190705191964	5015.0
20190706191090	10167.0
20190706191372	3793.0
20190706192333	3545.0
20190707192066	5015.0
20190807191073	6025.0
20190807191303	5015.0
20190807192173	4355.0
20190807192353	5338.0
20190908191681	5015.0
20190908192210	5338.0
20191008190596	8654.0
20191009190546	4355.0
20191009190683	6025.0
20191009191628	5015.0
20191110190610	4946.0
20191110190855	6025.0
20191110191362	25309.0
20191111192036	8654.0
20191211191022	9511.0
20191211191219	8654.0
20191211192262	7708.0
20160112150561	4481.0
20160112151554	4800.0
20160201162210	536.0
20160303161691	3661.0
20160403160610	4771.0
20160404160753	3661.0
20160605161736	10286.0
20160806161889	2704.0
20160808161922	4771.0
20161009161400	4771.0
20161109161187	2921.0
20161110160861	1826.0
20170201171840	4469.0
20170302171301	2921.0
20170302171475	2921.0
20170302171946	4469.0
20170704171938	4469.0
20170908172031	10286.0
20171010172343	4771.0
20171211170745	2921.0
20171212170752	4265.0
20180111172260	2921.0
20180605181116	4265.0
20180706181552	1826.0
20180806181510	4265.0
20190211181716	1099.0
20190909190919	4265.0
20191009191725	2704.0
20191211191021	8957.0
20160112150573	3846.0
20160112150932	3683.0
20160302162153	4265.0
20160505161125	4093.0
20160605162496	3683.0
20160807161611	4093.0
20160908162496	4300.0
20161110160840	4265.0
20161211161347	4300.0
20170112161100	12292.0
20170201171868	4093.0
20170302170841	4300.0
20170403172300	3683.0
20170504170162	3846.0
20170505171058	7435.0
20170605172509	3846.0
20170908172273	5127.0
20171009171705	4093.0
20171010171635	3440.0
20171110170697	4265.0
20171110171161	4093.0
20171110171378	3846.0
20180112171089	4093.0
20180301182152	7435.0
20180302182085	3846.0
20180403181026	3846.0
20180403182358	3846.0
20180706182071	4093.0
20180706182256	3440.0
20180807181821	4093.0
20181010182300	1581.0
20181109180904	3440.0
20181110181766	3440.0
20181211180561	3683.0
20181211181813	3683.0
20190112182302	3440.0
20190201192087	4300.0
20190301190679	3683.0
20190302191867	3683.0
20190403190746	3683.0
20190504191127	2075.0
20190504191288	3683.0
20190604192147	10534.0
20190605192511	14550.0
20190705192239	4093.0
20190807190939	3846.0
20190908191922	3846.0
20191009191536	12292.0
20191110192060	3846.0
20191211191133	3683.0
20191212191821	12292.0
20160112150583	3786.0
20160605162278	4280.0
20161009161250	4280.0
20161211161211	3786.0
20170112162141	5219.0
20170302170515	3786.0
20170505170802	15658.0
20170605170704	3786.0
20171110170667	3786.0
20171110171096	3786.0
20180302180826	4280.0
20181007181245	3831.0
20181008182426	5219.0
20181211181591	3786.0
20190303192487	3786.0
20190403190515	3831.0
20190605190870	4217.0
20190807191871	5219.0
20190909190836	7663.0
20191111190983	4280.0
20160112150592	8813.0
20160112151273	9379.0
20160201160743	6160.0
20160201162474	6160.0
20160504161737	4003.0
20160605162119	4003.0
20160705161331	4003.0
20160706161179	5048.0
20160706162285	15889.0
20160806161387	4003.0
20160908161693	22104.0
20160908161908	5048.0
20160908162415	5594.0
20161009160772	8813.0
20161009162050	5035.0
20161010161230	6467.0
20161111161320	13145.0
20161211160099	13145.0
20161211161978	5035.0
20161211162035	4003.0
20161211162052	2240.0
20170101171458	4003.0
20170112160554	6049.0
20170112161491	3608.0
20170201170631	5035.0
20170201170675	4003.0
20170302172227	5594.0
20170706170612	5035.0
20170706172091	2240.0
20170706172487	30122.0
20170807170619	7676.0
20170807171765	13145.0
20170807172452	5048.0
20170908171874	146.0
20170909172302	2240.0
20171009170143	7676.0
20171110170752	5048.0
20171211171197	5048.0
20171211171329	6160.0
20171211171782	9379.0
20180101180519	6160.0
20180111171444	88.0
20180112170789	9379.0
20180112171068	13366.0
20180112172425	6049.0
20180201181582	4003.0
20180403181601	5048.0
20180404181033	5594.0
20180605181016	5035.0
20180605181830	5048.0
20180606180024	55.0
20180706181561	55.0
20180807181739	4003.0
20180807182123	9379.0
20180909181129	9379.0
20181110180827	6160.0
20181110181000	5594.0
20190111181214	5048.0
20190201191110	5048.0
20190402191598	66.0
20190402191804	5035.0
20190505190050	5594.0
20190604191090	6160.0
20190605191844	4003.0
20190806191917	4003.0
20190807190511	13145.0
20190807191847	5594.0
20190908191699	5048.0
20191009191454	9379.0
20160112150617	2179.0
20160112152333	3246.0
20160201160509	5408.0
20160201162475	3291.0
20160302161487	5203.0
20160403160727	553.0
20160403161531	2504.0
20160504160686	8742.0
20160605161879	2185.0
20160706162319	2179.0
20160806160782	2504.0
20160807161453	1750.0
20160808162119	10321.0
20160909161393	3291.0
20161211161781	3291.0
20170112162233	2185.0
20170212162191	3246.0
20170402171815	2185.0
20170504171195	5203.0
20170605171695	2504.0
20170907171782	3291.0
20171009170730	2504.0
20180112171276	3526.0
20180303180857	2179.0
20180402181724	3291.0
20180605182237	2179.0
20180908180548	5203.0
20181010182232	2179.0
20190112180882	5408.0
20190402192274	5408.0
20190403192250	4741.0
20190504190911	1921.0
20190504192239	2185.0
20190605190940	2504.0
20190605191875	2504.0
20190908190562	2504.0
20191109190695	3291.0
20191109192296	21.0
20160112150662	19838.0
20160201160049	5612.0
20160706162073	5612.0
20170302170024	5612.0
20170302172539	4690.0
20170403171414	5209.0
20170706172152	4690.0
20170807170137	19640.0
20170807170665	5612.0
20170908170888	5612.0
20170908171056	5209.0
20171008171024	5612.0
20171110172395	9827.0
20180112171688	11097.0
20180201180613	4690.0
20180302181973	639.0
20180302182181	5209.0
20180402181104	4690.0
20180605181730	11476.0
20180706180516	12574.0
20180706181988	15321.0
20180706182066	4690.0
20180909182188	11476.0
20181008182223	1514.0
20181008182440	4690.0
20190202192300	4690.0
20190302191261	19838.0
20190302191841	20834.0
20190402191509	5612.0
20190404192221	5209.0
20190605190886	4690.0
20190706190713	12574.0
20190908191333	19640.0
20160112150667	4600.0
20160112151612	3756.0
20160112151706	6367.0
20160201160614	2052.0
20160302160795	14916.0
20160302161501	3609.0
20160403160670	2052.0
20160403161591	10728.0
20160403161836	3756.0
20160404161043	3181.0
20160504161368	3609.0
20160603161117	3756.0
20160604162251	162.0
20160706161160	14916.0
20160706162486	3609.0
20160707160706	3756.0
20160807160570	2569.0
20160807160621	2569.0
20160807160994	4170.0
20160807162357	3609.0
20160907161052	889.0
20161008162032	2052.0
20161009161218	3985.0
20161009162360	3756.0
20161009162433	4600.0
20161110160645	4170.0
20161110160753	3609.0
20161110160859	3756.0
20161110162132	4600.0
20161111161976	4600.0
20161211160881	10946.0
20161211161729	2309.0
20170101172023	2309.0
20170111161294	162.0
20170112161391	4600.0
20170112161948	4600.0
20170112162403	2569.0
20170201171478	4600.0
20170302171533	3756.0
20170303171760	4170.0
20170402171264	4170.0
20170402171951	2189.0
20170403171248	3609.0
20170403172113	2569.0
20170404170897	3609.0
20170505171100	4600.0
20170505171167	4170.0
20170706170058	1264.0
20170706171406	3609.0
20170806172280	3609.0
20170807171259	1264.0
20170908170537	3609.0
20170908171364	3756.0
20170909171456	3609.0
20171009171394	3609.0
20171009171396	2569.0
20171009171706	4600.0
20171110170992	4.0
20171110171491	2309.0
20171110172240	2569.0
20171209171118	2569.0
20171210172497	2052.0
20171211171417	4600.0
20180101182020	2569.0
20180112172477	4600.0
20180201180579	20344.0
20180202182271	2309.0
20180301181800	2052.0
20180301182523	3756.0
20180302180956	4170.0
20180302181473	3756.0
20180402181719	4170.0
20180402181755	4170.0
20180503180702	3985.0
20180504182361	4170.0
20180605180738	2569.0
20180606182261	2052.0
20180706180543	3756.0
20180706181864	8400.0
20180807182272	4170.0
20180907181579	3609.0
20180908180619	4600.0
20180908180692	4170.0
20180908181369	4170.0
20180909181138	3201.0
20180909181644	2309.0
20181009182039	4600.0
20181110181443	2052.0
20181110181927	2052.0
20181110182497	2309.0
20181211180523	9517.0
20181211182105	3756.0
20181211182449	3756.0
20190101191042	889.0
20190112180914	2309.0
20190112181115	4170.0
20190112181291	4600.0
20190112181653	3756.0
20190201190749	4600.0
20190201191172	3609.0
20190201192361	3756.0
20190302191398	3609.0
20190302191403	2569.0
20190302192091	4170.0
20190302192105	2569.0
20190403191872	2569.0
20190504191399	8275.0
20190504192294	20463.0
20190605191100	3609.0
20190807191004	3609.0
20190807191650	2052.0
20190807191830	3756.0
20190807192139	3756.0
20190807192368	3756.0
20190908190682	2052.0
20190908190738	3609.0
20190908192240	4170.0
20191009192484	3756.0
20191110190714	3609.0
20191211192089	4170.0
20160112150686	5090.0
20160112151945	2114.0
20160302161593	21898.0
20160403161796	3537.0
20160908162423	1323.0
20161009162116	5090.0
20161109162489	10232.0
20170112161796	5261.0
20170302172476	1323.0
20170403171211	5090.0
20171009170037	8798.0
20171110171090	26127.0
20180302180140	2469.0
20180302181910	2469.0
20180403180935	1323.0
20180504181772	2114.0
20180705181050	493.0
20180707181592	3918.0
20180807180550	18600.0
20180908182527	493.0
20181009181332	3918.0
20181211182467	1323.0
20190302191707	5090.0
20190605192370	5090.0
20160112150727	2331.0
20160201161751	2192.0
20160201162289	2624.0
20160212151921	2624.0
20160907162539	1622.0
20161211161382	2331.0
20170201171404	1294.0
20170302172135	2624.0
20170504171826	2192.0
20170604171326	2192.0
20171009172175	1704.0
20171110170507	1360.0
20171110170516	2192.0
20171211170775	2331.0
20171212171894	2192.0
20180112172200	1294.0
20180605180625	7871.0
20180605180839	976.0
20180605180934	1294.0
20180706181335	2331.0
20180906180765	1878.0
20181110181841	2624.0
20190111181184	4341.0
20190111182407	2901.0
20190112182517	2624.0
20190201190740	2901.0
20190201191786	2624.0
20190202191686	7871.0
20190504191472	1360.0
20190605190637	2901.0
20190605191981	1878.0
20190908190541	8703.0
20191009192400	1294.0
20191009192522	2331.0
20191211191502	1294.0
20191211191728	1294.0
20191211192093	2331.0
20160112150748	4067.0
20160112150777	3681.0
20160112150975	8773.0
20160112151070	3642.0
20160112151125	3642.0
20160112151712	2176.0
20160112152265	2985.0
20160112152348	3681.0
20160112152445	5407.0
20160201160519	3681.0
20160201160605	3642.0
20160201160865	3642.0
20160202161431	12901.0
20160302161393	12868.0
20160303160756	3659.0
20160403160947	3412.0
20160504160709	15944.0
20160504161519	2176.0
20160705161987	6253.0
20160706160122	18067.0
20160706161014	3642.0
20160706161547	3681.0
20160807161270	2176.0
20161009162098	3128.0
20161009162350	3642.0
20161110160132	3128.0
20161110160625	3642.0
20161110162162	5407.0
20161211160573	3642.0
20161211162164	6253.0
20161211162237	3681.0
20170112161880	3128.0
20170112161891	3642.0
20170112162195	6253.0
20170201170023	3128.0
20170201172472	16061.0
20170202170859	3128.0
20170212160503	3642.0
20170302172071	3642.0
20170302172236	3642.0
20170303171641	2014.0
20170403170645	3642.0
20170403170918	3681.0
20170403171688	5407.0
20170404171825	5407.0
20170404172034	5407.0
20170504170785	2985.0
20170504172039	3659.0
20170504172346	6253.0
20170605170588	5407.0
20170705171953	3681.0
20170706171079	3128.0
20170706171136	3642.0
20170706171578	2176.0
20170807170032	3642.0
20170807171387	11776.0
20170807171753	31028.0
20170908170804	29856.0
20170909171376	2985.0
20170909172333	12961.0
20171009170922	3128.0
20171009171053	4145.0
20171110172142	3642.0
20171210171876	1727.0
20171211170996	4067.0
20171211172131	4067.0
20180112171695	3659.0
20180112171944	3128.0
20180201182078	3642.0
20180302181354	3681.0
20180302181599	3128.0
20180302181698	3642.0
20180303181068	3681.0
20180303181571	10381.0
20180403180914	5407.0
20180403181340	2014.0
20180403182447	3128.0
20180504181481	6253.0
20180504181590	3128.0
20180504182053	4067.0
20180604181525	3681.0
20180605180733	3428.0
20180605181201	4067.0
20180605181482	5407.0
20180705180990	6253.0
20180706180994	3642.0
20180706182003	3128.0
20180807180874	3681.0
20180807181941	3642.0
20180808181699	11776.0
20180907181662	3681.0
20180908182138	4067.0
20180909180851	3659.0
20181009181755	5407.0
20181010182488	3681.0
20181109181386	5407.0
20181109181513	3681.0
20181110181382	6253.0
20181110181739	13780.0
20181210181345	5407.0
20181210181908	3681.0
20181211180739	3681.0
20181211181497	3659.0
20181211181950	2985.0
20181211182042	6253.0
20181212182015	5407.0
20190101191331	5407.0
20190111182001	3642.0
20190111182227	3642.0
20190201192196	3681.0
20190201192466	3681.0
20190212181491	3128.0
20190302190747	3681.0
20190302192092	5407.0
20190402190576	6253.0
20190403190758	1175.0
20190403191704	6253.0
20190403191911	3681.0
20190403192065	2014.0
20190404190934	2176.0
20190404191243	3128.0
20190503191811	3681.0
20190504190658	6253.0
20190504190682	6253.0
20190504191151	694.0
20190504192095	3642.0
20190605191392	3128.0
20190605191399	3681.0
20190605192099	6253.0
20190706190033	3412.0
20190706191652	2176.0
20190707190553	2159.0
20190707191103	6253.0
20190707191644	3412.0
20190807191476	3659.0
20190807191574	3681.0
20190807191705	5407.0
20190908191381	3659.0
20190909191090	3681.0
20191009191125	3659.0
20191009191386	3681.0
20191110190891	8717.0
20191111191705	5407.0
20191111192437	2176.0
20191211190688	13780.0
20160112150763	2496.0
20160112151572	2616.0
20160201162281	2911.0
20160212152415	5691.0
20160303162102	1472.0
20160403162170	2873.0
20160403162466	5049.0
20160503162094	2496.0
20160504161630	2732.0
20160504161670	5835.0
20160504162183	2616.0
20160504162430	8051.0
20160505161220	4117.0
20160605160131	2031.0
20160705160917	2911.0
20160806162369	8049.0
20160807162388	2616.0
20160808161647	2616.0
20160908161112	3377.0
20160908161698	4117.0
20160908162537	4117.0
20161110161500	5835.0
20161110162405	4117.0
20161211162108	3377.0
20161211162149	8051.0
20170112160625	2616.0
20170112160751	4117.0
20170112161307	2873.0
20170112162129	5835.0
20170112162225	1688.0
20170201170523	4117.0
20170201171217	2732.0
20170201171482	5835.0
20170201172227	1688.0
20170202171677	4117.0
20170302170984	2031.0
20170302171746	3971.0
20170302172413	8051.0
20170302172433	2911.0
20170403170129	2873.0
20170403170955	5195.0
20170403171253	8051.0
20170404172117	2031.0
20170502170584	4117.0
20170504170582	8873.0
20170504170640	3377.0
20170504171641	2732.0
20170605170664	2616.0
20170706171880	4117.0
20170806172425	2732.0
20170807170050	2616.0
20170807171882	3377.0
20170807171942	5835.0
20170808171370	2732.0
20170906170560	4117.0
20170907170583	2873.0
20170908171928	8051.0
20170908172132	4117.0
20171008171347	8051.0
20171009170685	3377.0
20171009172466	8051.0
20171010172286	2873.0
20171111171110	5195.0
20171210171579	2732.0
20171211170957	6646.0
20171211171531	7179.0
20180101180054	11007.0
20180112171580	2911.0
20180201182258	14465.0
20180302180529	8051.0
20180403181814	3377.0
20180504180586	7635.0
20180504181805	9664.0
20180605181396	2911.0
20180806182162	8051.0
20180807180631	2911.0
20180807180714	4117.0
20180808182473	1276.0
20180908180591	2873.0
20180908181185	2732.0
20180908181747	4117.0
20180908181834	5788.0
20181109182305	2616.0
20181110180738	3377.0
20181110181929	30964.0
20181110182362	2616.0
20181211180019	11704.0
20181211180131	20798.0
20181211181044	2911.0
20181211182235	2616.0
20190201190922	4117.0
20190201191205	2732.0
20190202190537	9664.0
20190212182178	6070.0
20190303192438	30964.0
20190401190903	33234.0
20190402190736	5788.0
20190402191915	8051.0
20190403190020	2732.0
20190403190916	2911.0
20190503191475	5835.0
20190504190924	6646.0
20190504191597	2911.0
20190604190633	4117.0
20190604192450	3377.0
20190605192097	9664.0
20190606191520	7179.0
20190706190815	7179.0
20190806191362	2732.0
20190807191078	6646.0
20190908190730	5788.0
20191110191441	2911.0
20191110192511	4117.0
20191111191337	6646.0
20191210192072	2732.0
20191211191794	7179.0
20191212191188	2031.0
20160112150817	9330.0
20160112150836	8982.0
20160112151133	5755.0
20160112152141	7634.0
20160112152171	8796.0
20160112152200	6219.0
20160201160513	6304.0
20160201161672	2720.0
20160302160715	5755.0
20160302160858	3671.0
20160302161973	17241.0
20160302162443	3171.0
20160402160892	4117.0
20160402161102	5654.0
20160402162452	1544.0
20160403160557	6304.0
20160403160588	3671.0
20160403160931	4847.0
20160403161084	6163.0
20160403161539	2255.0
20160404161485	2253.0
20160404161833	5643.0
20160404161982	2359.0
20160503160547	6219.0
20160504160095	6163.0
20160504160661	5654.0
20160504160883	8796.0
20160504161374	4847.0
20160504161497	21028.0
20160504161859	6163.0
20160504161918	5036.0
20160504161932	2720.0
20160504161960	5036.0
20160504162451	9330.0
20160505162436	9330.0
20160605160604	3443.0
20160605160883	6304.0
20160605160996	4847.0
20160605161596	6163.0
20160605162070	6163.0
20160705160057	6163.0
20160705160744	4117.0
20160706160094	2253.0
20160706160142	5755.0
20160706160602	5654.0
20160706160870	5654.0
20160706161681	5654.0
20160706161825	5755.0
20160706162368	2253.0
20160706162471	6219.0
20160807160514	6163.0
20160807160987	3443.0
20160807161720	6163.0
20160807162085	9478.0
20160807162411	6304.0
20160907160747	2720.0
20160907161671	5654.0
20160908160690	8796.0
20160908161925	33670.0
20160908162055	1544.0
20160908162290	6304.0
20160909160709	2253.0
20161008161012	6219.0
20161009160169	6219.0
20161009161835	8796.0
20161010160175	8796.0
20161109160956	7634.0
20161109162185	5558.0
20161110161158	16798.0
20161110162510	5654.0
20161211161244	12594.0
20161211161621	7618.0
20161211161932	6163.0
20161211162284	6163.0
20161211162408	7634.0
20170110162245	17241.0
20170111161933	6163.0
20170112160005	30978.0
20170112160507	6163.0
20170112160539	2253.0
20170112161058	6304.0
20170112161771	5036.0
20170112162125	6304.0
20170201170089	8796.0
20170201171493	6304.0
20170201172071	6163.0
20170201172174	8796.0
20170201172285	5654.0
20170201172501	17478.0
20170301170650	7634.0
20170301171887	8796.0
20170302170852	2359.0
